customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST03319,Male,0,Yes,No,51,Yes,DSL,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,106.5,5582.05,No
CUST03320,Male,1,No,No,68,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,83.28,5650.38,Yes
CUST03321,Male,0,No,No,26,No,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,18.0,359.79,No
CUST03322,Male,0,No,Yes,25,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Credit card,101.36,2728.99,Yes
CUST03323,Female,0,No,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,84.65,530.54,No
CUST03324,Female,0,No,No,43,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,No,Credit card,21.57,969.59,No
CUST03325,Male,0,Yes,No,22,Yes,Fiber optic,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,90.85,1936.03,No
CUST03326,Female,0,No,No,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,77.41,63.5,Yes
CUST03327,Male,0,No,No,0,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.4,0.0,Yes
CUST03328,Male,1,No,No,24,Yes,Fiber optic,No,No,No,Yes,Yes,One year,Yes,Mailed check,126.26,2970.49,No
CUST03329,Male,1,Yes,Yes,33,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,86.25,2739.39,No
CUST03330,Female,0,Yes,No,33,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,63.17,2027.86,No
CUST03331,Female,0,No,No,54,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card,55.69,2926.86,No
CUST03332,Female,0,Yes,Yes,38,Yes,Fiber optic,Yes,No,Yes,No,No,One year,Yes,Electronic check,70.47,2536.94,No
CUST03333,Male,0,Yes,No,57,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,71.29,4122.28,No
CUST03334,Female,0,Yes,No,21,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Credit card,89.66,1972.16,No
CUST03335,Male,0,No,No,16,Yes,DSL,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,69.26,1053.7,No
CUST03336,Male,0,Yes,No,39,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,64.9,2364.49,Yes
CUST03337,Female,0,No,No,7,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,79.2,583.44,No
CUST03338,Male,0,No,No,55,Yes,Fiber optic,No,Yes,No,Yes,No,One year,No,Electronic check,64.32,3550.02,No
CUST03339,Female,0,No,No,13,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,72.33,860.26,No
CUST03340,Female,1,Yes,No,66,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,109.77,7240.08,No
CUST03341,Female,0,No,Yes,71,Yes,DSL,No,Yes,No,No,No,Two year,No,Credit card,63.13,4261.62,No
CUST03342,Male,0,Yes,Yes,39,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,70.84,2763.42,No
CUST03343,Male,0,Yes,No,22,Yes,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.91,1195.78,Yes
CUST03344,Female,0,Yes,No,24,Yes,DSL,Yes,Yes,No,No,Yes,Two year,No,Credit card,101.63,2545.47,No
CUST03345,Female,0,Yes,No,31,Yes,DSL,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,31.76,1004.87,No
CUST03346,Female,0,No,Yes,34,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,53.24,1817.43,No
CUST03347,Female,0,Yes,Yes,5,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,91.84,616.33,No
CUST03348,Male,0,No,No,14,Yes,DSL,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,70.24,919.87,No
CUST03349,Male,0,Yes,Yes,57,Yes,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.07,5356.31,No
CUST03350,Female,0,No,No,3,Yes,DSL,No,No,Yes,No,No,Month-to-month,No,Bank transfer,69.17,280.55,No
CUST03351,Male,0,No,No,32,No,Fiber optic,No,No,Yes,Yes,No,One year,Yes,Mailed check,57.2,1914.03,No
CUST03352,Female,0,Yes,No,63,Yes,DSL,Yes,No,No,Yes,No,One year,No,Electronic check,70.94,4554.75,No
CUST03353,Male,0,No,No,6,Yes,Fiber optic,No,Yes,Yes,No,No,One year,Yes,Electronic check,41.71,231.63,Yes
CUST03354,Female,0,Yes,Yes,67,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.36,3518.23,No
CUST03355,Female,0,No,No,34,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,96.81,3192.09,Yes
CUST03356,Male,0,No,Yes,30,Yes,DSL,No,Yes,No,No,Yes,One year,Yes,Mailed check,67.53,1954.91,No
CUST03357,Male,0,No,No,52,Yes,Fiber optic,No,Yes,Yes,Yes,No,One year,No,Credit card,73.24,3688.08,No
CUST03358,Female,0,Yes,No,56,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.12,4283.53,No
CUST03359,Male,0,No,No,34,Yes,Fiber optic,No,No,Yes,No,No,Two year,Yes,Mailed check,34.79,1315.6,No
CUST03360,Female,0,No,No,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,35.03,166.6,No
CUST03361,Female,0,No,Yes,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,83.54,,No
CUST03362,Female,0,Yes,Yes,0,Yes,DSL,Yes,No,No,Yes,No,One year,Yes,Credit card,63.74,43.77,Yes
CUST03363,Male,1,Yes,No,63,Yes,DSL,No,Yes,Yes,No,Yes,One year,No,Credit card,68.5,4286.62,No
CUST03364,Female,1,No,No,31,Yes,Fiber optic,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,89.38,2741.28,Yes
CUST03365,Male,0,No,No,37,No,Fiber optic,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,50.63,1976.18,No
CUST03366,Female,0,No,No,55,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,59.83,3305.56,No
CUST03367,Female,0,No,No,68,Yes,DSL,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.18,4522.58,Yes
CUST03368,Male,0,No,No,10,Yes,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.41,1015.12,Yes
CUST03369,Male,0,Yes,Yes,59,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,65.01,3766.0,No
CUST03370,Male,0,No,No,48,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,58.18,2780.19,No
CUST03371,Female,0,Yes,No,26,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Mailed check,116.34,3011.48,No
CUST03372,Male,0,No,No,31,No,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.0,2285.35,Yes
CUST03373,Male,0,Yes,No,56,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,90.37,5026.2,Yes
CUST03374,Female,0,No,No,10,Yes,Fiber optic,Yes,No,Yes,No,No,Two year,No,Electronic check,28.77,399.93,Yes
CUST03375,Female,1,No,No,36,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,41.8,1512.74,Yes
CUST03376,Female,0,No,No,52,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,88.64,4808.44,No
CUST03377,Female,0,Yes,No,39,Yes,DSL,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,67.98,2618.71,No
CUST03378,Female,1,No,No,32,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,64.34,2179.37,No
CUST03379,Female,0,Yes,No,38,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,50.24,2049.84,No
CUST03380,Male,0,Yes,Yes,37,Yes,Fiber optic,No,No,Yes,No,Yes,One year,No,Credit card,98.36,3632.68,No
CUST03381,Female,0,No,No,58,No,DSL,Yes,No,No,No,Yes,One year,No,Bank transfer,90.36,5276.66,No
CUST03382,Female,0,No,Yes,59,No,Fiber optic,No,No,Yes,Yes,No,One year,Yes,Credit card,72.37,4340.46,No
CUST03383,Female,0,Yes,Yes,67,Yes,Fiber optic,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,80.15,5325.5,No
CUST03384,Female,0,No,No,5,Yes,DSL,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,66.38,465.0,No
CUST03385,Female,0,Yes,Yes,23,Yes,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,56.9,1243.79,No
CUST03386,Male,0,No,No,64,Yes,DSL,No,No,No,No,No,Month-to-month,No,Credit card,61.03,3864.27,Yes
CUST03387,Female,1,No,No,46,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,93.11,4242.29,Yes
CUST03388,Female,0,No,No,27,Yes,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,64.13,1749.53,Yes
CUST03389,Male,0,No,No,45,Yes,Fiber optic,Yes,No,No,No,Yes,One year,Yes,Mailed check,75.44,3421.03,No
CUST03390,Female,0,No,No,33,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,63.26,2036.67,No
CUST03391,Male,0,No,No,64,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,97.49,6230.31,Yes
CUST03392,Female,0,Yes,Yes,40,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,57.75,2220.84,No
CUST03393,Female,0,Yes,No,32,Yes,DSL,Yes,No,No,No,Yes,One year,No,Mailed check,112.18,3682.92,No
CUST03394,Male,1,No,No,45,No,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,59.66,2740.3,Yes
CUST03395,Male,0,Yes,No,13,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,59.69,748.19,Yes
CUST03396,Female,0,No,No,56,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,124.09,6933.66,No
CUST03397,Male,0,Yes,No,14,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,47.34,609.71,Yes
CUST03398,Female,0,No,Yes,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,73.07,0.0,No
CUST03399,Male,0,No,Yes,3,Yes,DSL,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,99.29,211.4,Yes
CUST03400,Female,0,No,No,4,Yes,No,,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,35.41,67.57,No
CUST03401,Female,0,No,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,80.45,639.83,Yes
CUST03402,Female,0,Yes,No,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,35.52,189.42,Yes
CUST03403,Male,0,No,No,21,Yes,DSL,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,74.92,1463.76,No
CUST03404,Female,0,Yes,No,70,Yes,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,124.9,8798.89,No
CUST03405,Male,0,No,No,7,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Electronic check,18.0,28.32,Yes
CUST03406,Male,1,No,Yes,49,Yes,Fiber optic,No,No,No,Yes,No,One year,No,Bank transfer,72.11,3594.55,No
CUST03407,Male,0,Yes,No,63,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,62.63,3952.42,No
CUST03408,Female,1,Yes,No,59,Yes,DSL,No,No,Yes,Yes,No,Two year,Yes,Electronic check,48.82,2838.72,No
CUST03409,Female,0,Yes,No,26,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,35.75,965.17,No
CUST03410,Male,0,Yes,No,3,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,101.48,412.33,Yes
CUST03411,Male,0,No,No,26,Yes,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,78.94,1902.46,No
CUST03412,Female,0,Yes,Yes,43,Yes,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,27.53,1274.83,No
CUST03413,Male,0,No,No,55,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,50.46,2711.67,No
CUST03414,Male,0,No,No,10,Yes,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.28,716.69,Yes
CUST03415,Female,1,No,Yes,21,No,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,34.72,798.45,Yes
CUST03416,Male,0,No,No,43,Yes,DSL,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,76.19,3186.46,No
CUST03417,Female,0,Yes,No,52,Yes,DSL,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,80.38,4133.2,No
CUST03418,Female,0,No,No,22,Yes,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,80.02,1798.87,Yes
CUST03419,Male,0,No,No,60,Yes,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,124.52,7546.95,Yes
CUST03420,Male,0,No,No,58,Yes,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,50.48,2965.93,No
CUST03421,Female,0,Yes,No,26,Yes,DSL,No,No,No,No,Yes,Two year,Yes,Credit card,62.18,1647.89,No
CUST03422,Female,0,Yes,No,39,Yes,Fiber optic,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,60.82,2320.88,No
CUST03423,Female,0,No,No,34,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,95.37,3245.28,No
CUST03424,Male,0,No,No,48,Yes,Fiber optic,Yes,No,Yes,No,No,One year,Yes,Credit card,92.63,,No
CUST03425,Female,0,Yes,Yes,23,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,45.73,931.7,No
CUST03426,Female,0,No,No,24,Yes,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,110.13,2669.96,Yes
CUST03427,Male,0,Yes,No,30,Yes,DSL,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,51.3,1509.64,No
CUST03428,Female,1,No,Yes,15,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Mailed check,95.35,1540.32,Yes
CUST03429,Female,0,Yes,No,42,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,93.84,4034.86,Yes
CUST03430,Male,1,Yes,No,69,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,83.95,5807.29,No
CUST03431,Male,0,Yes,Yes,25,Yes,DSL,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,65.77,1732.59,No
CUST03432,Female,0,Yes,No,62,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,66.23,4155.48,No
CUST03433,Male,0,Yes,No,33,Yes,Fiber optic,No,Yes,No,Yes,No,One year,No,Mailed check,86.03,2837.2,Yes
CUST03434,Male,0,Yes,No,12,Yes,DSL,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,87.16,932.66,No
CUST03435,Male,0,Yes,No,36,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,91.74,3289.88,No
CUST03436,Female,0,No,Yes,36,Yes,DSL,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,91.75,3276.3,No
CUST03437,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,82.56,73.71,No
CUST03438,Female,1,No,No,34,Yes,DSL,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,109.33,3698.91,No
CUST03439,Female,0,Yes,No,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.99,737.16,No
CUST03440,Female,0,Yes,No,57,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,75.06,4375.54,No
CUST03441,Female,0,No,Yes,39,Yes,DSL,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,60.04,2302.51,No
CUST03442,Male,0,No,Yes,22,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,135.09,2866.02,Yes
CUST03443,Male,0,No,No,0,Yes,DSL,No,No,Yes,Yes,No,One year,No,Bank transfer,93.11,0.0,No
CUST03444,Male,0,No,Yes,41,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,99.33,4171.86,No
CUST03445,Female,0,No,No,51,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,No,Credit card,85.16,4419.72,Yes
CUST03446,Female,0,No,No,30,Yes,DSL,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,72.59,2086.53,No
CUST03447,Male,0,Yes,Yes,66,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,140.77,9173.47,No
CUST03448,Female,0,No,No,14,Yes,DSL,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card,104.39,1414.16,No
CUST03449,Female,0,No,No,55,Yes,Fiber optic,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.98,3772.56,No
CUST03450,Male,0,No,Yes,36,Yes,Fiber optic,No,Yes,Yes,Yes,No,Two year,No,Credit card,67.2,2452.74,No
CUST03451,Male,0,Yes,No,22,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,79.55,,No
CUST03452,Male,1,Yes,Yes,21,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,60.48,1260.03,No
CUST03453,Male,0,Yes,No,32,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,65.31,1939.41,No
CUST03454,Male,0,Yes,No,5,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,36.01,156.7,No
CUST03455,Female,0,No,No,47,No,Fiber optic,No,No,No,Yes,No,Two year,No,Electronic check,18.0,945.21,No
CUST03456,Female,0,No,No,29,Yes,DSL,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,123.42,3547.63,No
CUST03457,Female,0,Yes,No,49,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,61.34,2986.13,No
CUST03458,Male,0,No,No,37,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,66.4,2483.13,No
CUST03459,Female,1,Yes,Yes,71,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,75.73,5286.9,No
CUST03460,Male,1,No,Yes,6,Yes,Fiber optic,No,No,Yes,Yes,No,One year,No,Credit card,91.4,575.04,No
CUST03461,Male,0,Yes,Yes,35,Yes,DSL,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,93.4,3202.78,Yes
CUST03462,Female,0,No,No,39,Yes,DSL,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,99.73,3849.53,Yes
CUST03463,Female,0,No,No,18,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.37,1560.4,Yes
CUST03464,Male,0,No,Yes,49,Yes,DSL,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.3,3267.5,Yes
CUST03465,Male,0,No,No,26,Yes,Fiber optic,Yes,No,Yes,Yes,No,One year,No,Electronic check,105.62,2754.29,Yes
CUST03466,Female,0,Yes,No,55,No,Fiber optic,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,69.54,3818.81,Yes
CUST03467,Female,0,No,Yes,67,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Electronic check,99.79,6671.37,Yes
CUST03468,Male,0,Yes,Yes,62,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,35.5,2210.75,No
CUST03469,Female,0,Yes,No,46,Yes,DSL,No,No,Yes,No,No,Two year,No,Bank transfer,106.53,4827.76,No
CUST03470,Female,0,No,Yes,52,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,51.71,2516.3,No
CUST03471,Male,1,No,No,63,Yes,DSL,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,37.75,2377.56,Yes
CUST03472,Female,0,No,No,71,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,41.52,2892.92,No
CUST03473,Female,0,Yes,No,52,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Mailed check,79.07,4148.01,Yes
CUST03474,Female,0,No,No,66,Yes,DSL,Yes,No,Yes,No,No,One year,Yes,Credit card,131.15,8611.74,No
CUST03475,Male,0,Yes,Yes,70,Yes,DSL,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,69.1,4685.17,No
CUST03476,Male,0,No,No,12,Yes,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,71.19,844.69,No
CUST03477,Female,1,No,No,36,Yes,DSL,No,No,No,Yes,Yes,Two year,Yes,Mailed check,93.21,3439.68,No
CUST03478,Female,0,No,No,26,Yes,DSL,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,59.61,1574.89,No
CUST03479,Male,0,No,No,69,Yes,Fiber optic,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,70.26,4734.29,No
CUST03480,Female,1,No,Yes,54,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,65.29,3475.63,No
CUST03481,Female,0,Yes,No,64,Yes,DSL,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,123.18,7843.78,Yes
CUST03482,Male,0,No,No,25,Yes,DSL,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,75.89,1882.54,Yes
CUST03483,Female,1,No,No,61,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,92.72,5608.96,No
CUST03484,Male,0,Yes,No,5,Yes,DSL,No,No,No,No,No,Two year,Yes,Electronic check,56.19,140.45,No
CUST03485,Male,0,Yes,No,68,Yes,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,45.53,3085.04,No
CUST03486,Male,0,Yes,No,16,Yes,Fiber optic,Yes,No,No,Yes,Yes,Two year,No,Credit card,90.6,1564.19,No
CUST03487,Male,0,No,No,38,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,80.32,2999.88,Yes
CUST03488,Female,0,No,Yes,52,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,99.75,5087.51,No
